creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,fact_numberOfRooms,fact_numberOfBedrooms,fact_livingSpace,fact_numberOfFloors,plotSpace,fact_plotSpace,availability,fact_availability,lon,lat,price_m2
,2025-10-17 00:20:09.898000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.13962, 45.90847], [6.13751, 45.90769], [6.13567, 45.90769], [6.13243, 45.90523], [6.13069, 45.90609], [6.13116, 45.90667], [6.13121, 45.9098], [6.13147, 45.91119], [6.13191, 45.91176], [6.13672, 45.91098], [6.13683, 45.91136], [6.13962, 45.90847]]]]","A louer, 2P+C meublé de 50 m² à ANNECY en 3ème étage d’une résidence située proche des Galeries Lafayette et du lac.
Cet appartement lumineux bénéficie d’une vue dégagée sur les montagnes. 
Une cave est rattachée à ce logement. L’immeuble dispose d’un ascenseur, d’un interphone, d’un local vélos et d’une piscine.

Cet appartement est composé d’une entrée avec placard, d’une cuisine équipée avec un cellier attenant, d’un séjour ouvrant sur un balcon exposé Sud/Est, d’une chambre ouvrant également sur le balcon, d’une salle de douches et d’un WC.

Chauffage et eau chaude collectifs

Emplacement à deux pas du lac et du centre ville. Proche de toutes les commodités. Accès aisé aux axes autoroutiers et transports en commun. Voies cyclables au pied de l’immeuble.",T2 meublé entièrement rénové dans une résidence de standing,Appartement à louer,"['2 pièces', '1 chambre', '50 m²', '3ème étage']",1235.0,seloger,25ZESN1E2MTV,2.0,1.0,50.0,3.0,2 pièces,1 chambre,50 m²,3ème étage,,,,,6.134339877002897,45.90887180227352,25.0
,2025-11-19 08:55:13.873000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.13962, 45.90847], [6.13683, 45.91136], [6.13672, 45.91098], [6.13191, 45.91176], [6.1318, 45.91198], [6.13584, 45.9138], [6.13779, 45.91551], [6.13927, 45.91502], [6.1379, 45.91305], [6.138, 45.91236], [6.1431, 45.90815], [6.14487, 45.90565], [6.14461, 45.90485], [6.14267, 45.90521], [6.13962, 45.90847]]]]","Location appartement à Annecy de 70 m2. Cet appartement F3 de particulier est à louer meublé pour un loyer de 860  euros. Libre immédiatement

Avantages du logement :
- Stationnement
- Cuisine équipée
- Balcon
- Transport
- Salles de bain multiples
- Proche commerce
- Baignoire
- Cave
- Sans vis-à-vis

Ce propriétaire utilise LocService pour sélectionner ses futurs locataires. Pour proposer directement votre candidature pour ce logement ET toutes les locations conformes à votre recherche, il suffit de vous inscrire sur LocService. Les propriétaires vous contactent directement et les locations sont certifiées sans frais d'agence.

Comment ça marche ?
1/ Vous décrivez votre location idéale sur LocService
2/ Votre candidature est transmise aux propriétaires concernés
3/ Les propriétaires vous contactent directement.

Vous réglez une seule fois 34 euros (29 euros pour les étudiants) pour toute la durée de votre recherche. Sans abonnement - Sans prélèvement - Sans commission.

Depuis sa création en 2005, LocService a accompagné plus de 2,8 millions de particuliers. Pourquoi pas vous ?",Appartement de 70m2 à louer sur Annecy,Appartement à louer,"['3 pièces', '2 chambres', '70 m²']",860.0,seloger,25WW5SNAW8R3,3.0,2.0,70.0,,3 pièces,2 chambres,70 m²,,,,,,6.138893651401983,45.91035952220867,12.0
,2025-10-31 00:55:23.712000+00:00,Annecy,74000,FRA,Point,"[6.129165, 45.908628]","Découvrez ce charmant appartement T2 entièrement meublé, situé au 1er étage d'un immeuble de 3 étages. Avec une surface habitable de 26.63 m² et une surface au sol de 27 m², cet appartement offre un séjour spacieux de 13 m², une chambre confortable, une salle d'eau et des WC indépendants. Le balcon de 2 m² vous permettra de profiter des belles journées ensoleillées.

L'appartement est en bon état, avec des parties communes également bien entretenues. La cuisine américaine est aménagée et équipée, prête à accueillir vos créations culinaires. La hauteur sous plafond de 2.50 m apporte une sensation d'espace et de luminosité.

À proximité, vous trouverez un parc et jardin à 5 min à pied, un restaurant à 5 min à pied, un médecin généraliste à 5 min à pied, une crèche à 5 min à pied, un bus à 5 min à pied, plusieurs alimentations générales à 10 min à pied, une maternelle à 10 min à pied, une école élémentaire à 10 min à pied, plusieurs collèges à 15 min à pied, plusieurs hôpitaux à 10 min en voiture.

Ne manquez pas cette opportunité de vivre dans un appartement bien équipé et bien situé. Contactez-nous dès maintenant pour une visite!

Honoraires de 344 euros TTC à la charge du locataire comprenant 78 euros TTC pour l'état des lieux. Loyer de base 1300 euros/mois. Provision sur charges 120 euros/mois, régularisation annuelle. Dépôt de garantie 2 600 euros. Classe énergie E, Classe climat D Montant moyen estimé des dépenses annuelles d'énergie pour un usage standard, établi à partir des prix de l'énergie de l'année 2021 : entre 586.00 et 794.00 euros. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques.gouv.fr.",Appartement 2 pièces avec Balcon à 800m du Lac d'Annecy,Appartement à louer,"['2 pièces', '1 chambre', '26,6 m²', 'Étage 1/3']",1420.0,seloger,25TLDJPWKVSZ,2.0,1.0,26.6,13.0,2 pièces,1 chambre,"26,6 m²",Étage 1/3,,,,,6.129165,45.908628,53.0
,2025-11-24 16:01:21.524000+00:00,Annecy,74000,FRA,Point,"[6.131344, 45.909264]","Type T4 à louer sur ANNECY, disponible le : 03/11/2025.
Dans copropriété récente et de très bon standing, située dans le Triangle d'Or, à proximité des Galeries Lafayette, appartement très
lumineux et en parfait état, au 2ème étage avec ascenseur, d'une surface de 87 M² environ avec balcon-terrasse de 20 M² exposé
Sud/Ouest, composé d'une entrée désservant un vaste séjour/salle à manger avec cuisine ouverte et aménagée (nombreux rangements,
hotte, plaque de cuisson, four et branchement lave-vaisselle), de 2 chambres équipées de placards, d'une suite parentale avec salle
d'eau attenante (meuble-vasque, douche, WC, radiateur sèche-serviettes), d'une salle de bain avec meuble double-vasque, baignoire,
radiateur sèche-serviettes , branchement lave-linge et fenêtre, d'un WC indépendant avec lave-mains, chaudière individuelle gaz pour
chauffage par le sol et eau chaude (contrat entretien chaudière dans les charges), double-vitrage, volets électriques.
Une cave, un garage double (avec ascenseur) au sous-sol et local vélos.",T4,Appartement à louer,"['4 pièces', '3 chambres', '87,2 m²', '2ème étage']",2140.0,seloger,25JTZRRHX2U5,4.0,3.0,87.2,2.0,4 pièces,3 chambres,"87,2 m²",2ème étage,,,,,6.131344,45.909264,25.0
,2025-11-28 09:26:26.527000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14745, 45.90045], [6.1359, 45.90315], [6.13536, 45.90411], [6.13245, 45.90524], [6.13254, 45.9054], [6.13567, 45.90769], [6.13751, 45.90769], [6.13962, 45.90847], [6.14267, 45.90521], [6.14461, 45.90485], [6.14442, 45.90416], [6.14603, 45.90361], [6.14745, 45.90045]]]]","bel appart meublé à louer à annecy, propre, moderne et super bien situé, proche centre et lac (10min à pied). résidence calme, 3e étage avec ascenseur.
salon lumineux avec canapé bleu, tele, table bois, chaise de bureau, lampe sur pied et plantes vertes.
cuisine : jolie déco avec carreaux anciens, équipée four, plaques, frigo-congélo, cafetière, bouilloire, rangement haut/bas, vaisselle complète.
chambre spacieuse avec lit double, rideaux moutarde, placard intégré, clim installée.
salle de bain nickel : baignoire, lave-linge, meuble vasque, étagère bois pour rangement.
quartier agréable, voisins tranquilles, animaux bienvenus.
parking collectif fermé + cave privative. chauffage individuel, appart très bien isolé.
je vis pas loin, dispo facilement pour visite.
loyer : 610€ cc (eau + charges immeuble incluses)
dépôt : 550€
dpe c (162 kwh/m².an) / ges a (5 kgco2/m².an)
éligible apl.

Les logements présentés sont proposés par des propriétaires particuliers.
La mise en relation avec les propriétaires est gérée via la plateforme AlloAppart, un service indépendant dédié à la mise en contact directe entre locataires et bailleurs.
L'accès au dépôt de dossier locataire nécessite un abonnement mensuel.
AlloAppart n'est pas une agence immobilière : aucun frais d'agence ni commission ne sont dus au moment de la location.",t2 35m² – annecy – avenue de france,Appartement à louer,"['2 pièces', '1 chambre', '35 m²', '3ème étage']",610.0,seloger,25I1LZ2HLP6T,2.0,1.0,35.0,3.0,2 pièces,1 chambre,35 m²,3ème étage,,,,,6.139944142931039,45.9044888626913,17.0
2025-07-24 11:22:12.106516700+00:00,2025-07-24 11:22:12.106515500+00:00,Annecy,74000,FR,MultiPolygon,"[[[[6.12177, 45.89963], [6.1222, 45.8987], [6.11952, 45.89813], [6.11799, 45.89689], [6.1169, 45.89695], [6.11494, 45.89826], [6.11271, 45.89871], [6.11288, 45.89966], [6.11188, 45.90041], [6.1112, 45.90175], [6.1144, 45.90098], [6.11626, 45.90114], [6.11659, 45.90075], [6.12146, 45.90158], [6.12108, 45.90119], [6.12177, 45.89963]]]]","Découvrez cet appartement attrayant situé dans le quartier animé de la Gare à Annecy, sur la rue de la Gare. Avec une surface de 48 m², cet espace lumineux se compose de 2 pièces parfaitement agencées, incluant une salle de bain moderne, ainsi qu'une cuisine entièrement équipée. Profitez également d'un balcon agréable où vous pourrez vous détendre après une longue journée.

La localisation est idéale pour les personnes seules ou les couples. Vous êtes à seulement 10 minutes à pied de la gare, facilitant vos déplacements grâce aux lignes de train L2 et TER 02. Les arrêts de bus sont à proximité, rendant les transports en commun accessibles. Pour vos courses quotidiennes, un supermarché se trouve à moins de 200 mètres, tandis que de nombreux restaurants de qualité vous attendent à quelques pas.

Ce bien est non seulement pratique, mais il offre également un cadre de vie agréable dans un quartier dynamique. Ne manquez pas cette opportunité unique ! Contactez-nous dès aujourd'hui pour planifier une visite.",À propos de ce bien,Appartement à louer,"['2 pièces', '1 chambre', '48 m²']",1248.0,seloger,252ACYMC3MEV,2.0,1.0,48.0,,2 pièces,1 chambre,48 m²,,,,,,6.11704985182472,45.89952034774439,26.0
,2025-11-20 12:46:36.661000+00:00,Annecy,74000,FRA,Point,"[6.1281638, 45.9194794]","LRB Immobilier Annecy, vous propose à la location cet appartement de type 3 de 65,46m².

Situé en centre-ville d'Annecy, au calme de la Rue des Edelweiss, à proximité de la gendarmerie, du lac et de toutes les commodités, cet appartement vous offre un emplacement stratégique.

Dans une petite copropriété datant des années 70, au 1er niveau sans ascenseur, un grand T3 exposé Est.

Il se compose d'une entrée avec rangements et d'un WC séparé, d'un couloir avec rangements desservant une salle d'eau et une première chambre.
La cuisine de 12m² avec un balcon donne directement sur le séjour de 18m² ouvrant lui aussi sur un balcon.
Une deuxième chambre/bureau compose cet appartement.  

Le logement est loué meublé, bail de 1 an non-reconductible.

Chauffage et eau chaude inclus dans les charges.
L'électricité devra être souscrit par les locataires.

Disponible fin décembre 2025.
Revenus minimum du foyer demandés : 3 795 € net/mois.
Loyer hors charges : 1 150 € par mois, provision charges 150  € par mois.

Dépôt de garantie : 1 115 € TTC",T3 meublé avec balcons,Appartement à louer,"['3 pièces', '2 chambres', '65 m²', 'RDC/3']",1265.0,seloger,25UI7XARXU99,3.0,2.0,65.0,3.0,3 pièces,2 chambres,65 m²,RDC/3,,,,,6.1281638,45.9194794,19.0
,2025-11-18 10:41:22.026000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12736, 45.9012], [6.12168, 45.89967], [6.12109, 45.90136], [6.12337, 45.90293], [6.12205, 45.90314], [6.12116, 45.90517], [6.12595, 45.90556], [6.12611, 45.90534], [6.12526, 45.90444], [6.12736, 45.9012]]]]","""Annecy centre-ville - Courier""
Vaste appartement 2 pièces de 60,49 m² en étage avec ascenseur d'un petit immeuble bourgeois, comprenant : entrée avec placard, cuisine équipée ouverte sur séjour avec 2 petits balcons, une chambre, salle d'eau, wc et dressing.
Calme et soleil
Une cave en sous-sol",Appartement 2 pièces en plein centre-ville,Appartement à louer,"['2 pièces', '1 chambre', '60 m²']",1200.0,seloger,253K1Q1V41H2,2.0,1.0,60.0,,2 pièces,1 chambre,60 m²,,,,,,6.1239195080444215,45.902670265258166,20.0
,2025-12-03 01:21:10.416000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14062, 45.88354], [6.12479, 45.87321], [6.12157, 45.85822], [6.11724, 45.85732], [6.11186, 45.85055], [6.10264, 45.84994], [6.10108, 45.85202], [6.1086, 45.86499], [6.10433, 45.8661], [6.10333, 45.86952], [6.11379, 45.8823], [6.11445, 45.88732], [6.11866, 45.88932], [6.11363, 45.89475], [6.1173, 45.89285], [6.11782, 45.89567], [6.11093, 45.90211], [6.11692, 45.90946], [6.11282, 45.91472], [6.10606, 45.91739], [6.10988, 45.92065], [6.11382, 45.91818], [6.11929, 45.92025], [6.12383, 45.92465], [6.12417, 45.93033], [6.12577, 45.92579], [6.12918, 45.92581], [6.13927, 45.91502], [6.13788, 45.91256], [6.14458, 45.9062], [6.15593, 45.88278], [6.14062, 45.88354]]]]","""Rue Joseph Blanc 74 000 ANNECY""

Vaste appartement 2 pièces meublé situé au 6ème étage avec ascenseur de 66,28 m², comprenant : entrée, cuisine équipée ouverte sur un double séjour donnant sur un balcon, chambre avec balcon, grande salle d'eau et wc séparé

Une cave et un grenier",Superbe appartement 2 pièces,Appartement à louer,"['2 pièces', '1 chambre', '66,3 m²', 'Étage 6/7']",2048.0,seloger,25FM9QW2IKJJ,2.0,1.0,66.3,67.0,2 pièces,1 chambre,"66,3 m²",Étage 6/7,,,,,6.125850607783897,45.89080300463276,31.0
,2025-12-08 23:11:17.555000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12116, 45.90517], [6.11572, 45.90614], [6.11444, 45.90615], [6.11406, 45.90641], [6.11691, 45.90945], [6.11722, 45.90928], [6.11971, 45.911], [6.12155, 45.91161], [6.12195, 45.90881], [6.12286, 45.9075], [6.12143, 45.90737], [6.12116, 45.90517]]]]","La Conciergerie du Lac vous propose, à la location, en bail civil, du 1er novembre 2025 au 1er Mai 2026, un appartement de Type 4 d'environ 100 m², rénové, meublé avec goût et parfaitement agencé dans le quartier covoité des Romains.
 Cet appartement profite d'une entrée avec placards de rangements, d'une spacieuse pièce de vie avec cuisine entièrement équipée et d'un balcon exposé Sud/Ouest.
 Coté nuit, vous profiterez de 3 chambres dont une suite parentale avec douche et dressing, d'une salle bains avec baignoire et douche italienne et d'un WC séparé.
 Cet appartement convivial vous séduira par ces différents équipements (table de séjour convertible en billard, cave à fin, robots de cuisine, nombreux rangements, bureau avec écran large idéal pour télétravail, climatisation mobile, etc..).
 L'appartement se situe au 1er étage d'un immeuble sécurisé avec ascenseur.
 Le tout avec parking de copropriété fermé et une cave.
 Loyer : 2.300 € (1.874 € de loyer + 426 € de charges par mois toutes charges comprises (charges intégrant les charges de copro, l'électricité, l'eau et internet). Dépot de garantie : 2 mois de loyer soit 3.748 €).
 Honoraires loi ALUR : 1300 euros dont 300 euros de frais pour l'état des lieux d'entrée.
 Montant estimé des dépenses annuelles d'énergie pour un usage standard : 2 110€ à 2 900€ par an. Prix moyen des énergies indexés au 1er janvier 2021
 Si vous souhaitez plus d'informations, entrez rapidement en contact avec votre agence immobilière La Conciergerie du Lac qui se fera un plaisir de vous accompagner dans vos projets.
 Consultez les informations sur les risques potentiels liés à cette propriété sur le site :","Appartement 4P avec balcon, parking de copro et cave quartier de",Appartement à louer,"['4 pièces', '3 chambres', '100 m²', 'Étage 1/3']",2200.0,seloger,25W9HZ22AZKS,4.0,3.0,100.0,13.0,4 pièces,3 chambres,100 m²,Étage 1/3,,,,,6.118975191444571,45.90800133044063,22.0
,2025-12-01 21:41:24.871000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.11596, 45.9161], [6.11425, 45.9138], [6.11315, 45.91326], [6.11234, 45.91384], [6.11282, 45.91472], [6.1063, 45.91693], [6.10606, 45.91739], [6.10714, 45.91912], [6.10988, 45.92065], [6.11088, 45.92084], [6.11382, 45.91818], [6.11444, 45.91851], [6.11584, 45.9203], [6.11809, 45.91973], [6.11929, 45.92025], [6.12042, 45.92124], [6.12287, 45.92464], [6.12383, 45.92465], [6.12386, 45.92978], [6.12417, 45.93033], [6.12579, 45.92818], [6.12617, 45.92696], [6.12544, 45.92509], [6.12552, 45.92223], [6.12509, 45.9223], [6.12382, 45.92148], [6.12381, 45.91719], [6.12314, 45.91696], [6.12208, 45.91603], [6.1179, 45.9151], [6.11596, 45.9161]]]]","Type T4 à louer sur ANNECY, disponible.
Dans copropriété récente, appartement situé au 3ème étage avec ascenseur, d'une surface de 84,30 m² environ, composé d'une entrée
avec placards, d'un séjour avec accès balcon de 11,86 m² environ, d'une cuisine ouverte et aménagée (éléments, hotte, plaque
de cuisson, four et emplacement lave-vaisselle), d'une suite parentale avec placard et sa salle d'eau équipée d'un meuble-vasque,
d'une douche et d'un radiateur sèche-serviettes, de 2 chambres avec placards, d'une salle de bain avec baignoire, meuble-vasque 
et radiateur sèche-serviettes, d'un WC séparé, d'une buanderie avec chaudière individuelle gaz et branchement lave-linge,
double-vitrage et volets électriques.
L'appartement est loué avec 2 garages en sous-sol et accès local vélos.",T4,Appartement à louer,"['4 pièces', '3 chambres', '84,3 m²', '3ème étage']",1600.0,seloger,2559B8CP3PWV,4.0,3.0,84.3,3.0,4 pièces,3 chambres,"84,3 m²",3ème étage,,,,,6.117343350341202,45.91925679899068,19.0
,2025-11-29 05:50:06.214000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12325, 45.90301], [6.12332, 45.90282], [6.12146, 45.90158], [6.11659, 45.90075], [6.11626, 45.90114], [6.1144, 45.90098], [6.11346, 45.90148], [6.11401, 45.90185], [6.11841, 45.90276], [6.11726, 45.90375], [6.11567, 45.90432], [6.11479, 45.90514], [6.11369, 45.90425], [6.11288, 45.90467], [6.11107, 45.9031], [6.11084, 45.90349], [6.11406, 45.90641], [6.11444, 45.90615], [6.11572, 45.90614], [6.12111, 45.90521], [6.12205, 45.90314], [6.12325, 45.90301]]]]","Découvrez cet appartement de 3 pièces situé au cœur d'Annecy, offrant une surface habitable de 60,14 m².

Idéalement situé au 1er étage ce bien se compose de deux chambres spacieuses, une cuisine aménagée et équipée, un grand séjour, un balcon et une cave.

Le chauffage est collectif au gaz et l'eau chaude individuelle électrique.

Situé dans une résidence sécurisée, cet appartement est à proximité de toutes les commodités : commerces, écoles, transports en commun et espaces verts.

Le loyer est fixé à 1128 €HC ce qui en fait une opportunité intéressante pour ceux qui recherchent un logement de qualité dans un cadre de vie privilégié.

Ne manquez pas cette occasion unique et déposez votre dossier sur notre site internet au plus vite.
Adresse : 74000 - ANNECY - 25 Rue Louis Chaumontel.
Loyer HC : 1128 €.
Charges mensuelles : 130 €.
Honoraires de location : 601.40 €.
Dépôt de garantie : 2256 €.
DPE : 207 (D).
Pour découvrir cette réelle opportunité de location, contactez-moi : immoplus - 34 avenue de la Maveria - 74940 ANNECY - Consultez  pour plus de photos et d'informations sur ce bien.
Nos honoraires :","Location - Appartement - 3 pièces + cuisine - 60,14 m² - 1",Appartement à louer,"['3 pièces', '2 chambres', '60 m²', '1er étage']",1258.0,seloger,257WYMPYA8A1,3.0,2.0,60.0,1.0,3 pièces,2 chambres,60 m²,1er étage,,,,,6.117833317317363,45.90354563692385,21.0
,2025-12-08 06:40:06.334000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12852, 45.90041], [6.12789, 45.90041], [6.12525, 45.90451], [6.12625, 45.90572], [6.13055, 45.90612], [6.13536, 45.90411], [6.1359, 45.90315], [6.14745, 45.90045], [6.1478, 45.89967], [6.13185, 45.89995], [6.13134, 45.90005], [6.13134, 45.90036], [6.12852, 45.90041]]]]","Élégant T2 avec loggia dans résidence récente au cœur d'AnnecyNiché au 2ème étage avec ascenseur de la copropriété sécurisée « VILLA SOPHIA », cet appartement fonctionnel vous séduira par son agencement optimisé. Le hall d'entrée avec placard offre un espace de rangement pratique, tandis que la cuisine équipée ouverte sur le séjour crée un espace de vie convivial prolongé par une agréable loggia de 5,03 m².Un coin nuit bien délimité et une salle d'eau avec WC complètent ce bien. L'appartement bénéficie du chauffage et de l'eau chaude collectifs au gaz. Sa place de parking privative en sous-sol sécurisé, une rareté précieuse en plein centre-ville d'Annecy! Situé au 7 rue de la Paix, vous profiterez d'un emplacement privilégié à proximité immédiate des commerces, des transports en commun et de la gare.N'hésitez pas à déposer votre dossier sur notre site internet Foncia au plus vite.

Assurance Multirisques Privilège *: 13.16 euros / mois
*Services facultatifs, voir conditions en agences
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr",APPARTEMENT,Appartement à louer,"['2 pièces', '1 chambre', '37,3 m²', '2ème étage']",921.0,seloger,25WU79WRGP6Q,2.0,1.0,37.3,2.0,2 pièces,1 chambre,"37,3 m²",2ème étage,,,,,6.133993863868649,45.90229186208983,25.0
,2025-12-05 14:06:23.145000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12852, 45.90041], [6.12789, 45.90041], [6.12525, 45.90451], [6.12625, 45.90572], [6.13055, 45.90612], [6.13536, 45.90411], [6.1359, 45.90315], [6.14745, 45.90045], [6.1478, 45.89967], [6.13185, 45.89995], [6.13134, 45.90005], [6.13134, 45.90036], [6.12852, 45.90041]]]]","Niché au sein d'un magnifique immeuble de caractère en plein centre-ville d'Annecy, cet appartement traversant de 5 pièces occupe l'intégralité de son étage. Ce bien rare allie parfaitement le charme de l'ancien avec ses beaux parquets d'origine et le confort moderne grâce à sa rénovation complète récente. L'appartement a été entièrement repeint.L'espace de vie s'articule autour d'un vaste séjour baigné de lumière donnant accès à un balcon, d'une cuisine indépendante entièrement équipée, et de quatre belles chambres. Une salle de bains, une salle d'eau entièrment neuves et des toilettes séparées complètent ce bien d'exception.Vous apprécierez également les prestations annexes : cave privative, deux emplacements de parking extérieur et accès à un local à vélos.N'hésitez pas à déposer votre dossier sur notre site internet Foncia au plus vite.

Assurance Multirisques Privilège *: 23.53 euros / mois
*Services facultatifs, voir conditions en agences
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr",APPARTEMENT,Appartement à louer,"['5 pièces', '4 chambres', '164,8 m²', '1er étage']",3000.0,seloger,255NXESZZ31S,5.0,4.0,164.8,1.0,5 pièces,4 chambres,"164,8 m²",1er étage,,,,,6.133993863868649,45.90229186208983,18.0
,2025-12-05 09:01:07.744000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14062, 45.88354], [6.12479, 45.87321], [6.12157, 45.85822], [6.11724, 45.85732], [6.11186, 45.85055], [6.10264, 45.84994], [6.10108, 45.85202], [6.1086, 45.86499], [6.10433, 45.8661], [6.10333, 45.86952], [6.11379, 45.8823], [6.11445, 45.88732], [6.11866, 45.88932], [6.11363, 45.89475], [6.1173, 45.89285], [6.11782, 45.89567], [6.11093, 45.90211], [6.11692, 45.90946], [6.11282, 45.91472], [6.10606, 45.91739], [6.10988, 45.92065], [6.11382, 45.91818], [6.11929, 45.92025], [6.12383, 45.92465], [6.12417, 45.93033], [6.12577, 45.92579], [6.12918, 45.92581], [6.13927, 45.91502], [6.13788, 45.91256], [6.14458, 45.9062], [6.15593, 45.88278], [6.14062, 45.88354]]]]","""Rue du Bel Air - 74 000 ANNECY""

Appartement 3 pièces de 47,60 m² au 4ème et dernier étage sans ascenseur, comprenant : entrée, séjour avec balcon, cuisine semi-équipée avec loggia, 2 chambres, salle d'eau, wc.",Appartement 3 pièces,Appartement à louer,"['3 pièces', '2 chambres', '47,6 m²', 'Étage 4/4']",824.0,seloger,251FPLXJ3PZ8,3.0,2.0,47.6,44.0,3 pièces,2 chambres,"47,6 m²",Étage 4/4,,,,,6.125850607783897,45.89080300463276,17.0
,2025-11-14 21:41:17.676000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12962, 45.91486], [6.12789, 45.91751], [6.13306, 45.92081], [6.13549, 45.919], [6.13115, 45.91636], [6.12962, 45.91486]]]]","Type T4 à louer sur Annecy, disponible le : 15/11/2025.
Cet appartement de type T4, d'une surface de 93 m² environ, avec balcon, au 2ème étage avec ascenseur, est situé dans
le quartier de Novel qui offre toutes les commodités.
Le chauffage (avec répartiteurs) et l'eau chaude sont compris dans les charges.
Tous les sols de l'appartement ont été remplacés en 2024.
L'appartement dispose d'une cave et d'un garage.",T4,Appartement à louer,"['4 pièces', '3 chambres', '92,4 m²', '2ème étage']",1330.0,seloger,258NVATJMXS7,4.0,3.0,92.4,2.0,4 pièces,3 chambres,"92,4 m²",2ème étage,,,,,6.1314582322443005,45.91806452259574,14.0
,2025-12-08 21:41:15.376000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14062, 45.88354], [6.12479, 45.87321], [6.12157, 45.85822], [6.11724, 45.85732], [6.11186, 45.85055], [6.10264, 45.84994], [6.10108, 45.85202], [6.1086, 45.86499], [6.10433, 45.8661], [6.10333, 45.86952], [6.11379, 45.8823], [6.11445, 45.88732], [6.11866, 45.88932], [6.11363, 45.89475], [6.1173, 45.89285], [6.11782, 45.89567], [6.11093, 45.90211], [6.11692, 45.90946], [6.11282, 45.91472], [6.10606, 45.91739], [6.10988, 45.92065], [6.11382, 45.91818], [6.11929, 45.92025], [6.12383, 45.92465], [6.12417, 45.93033], [6.12577, 45.92579], [6.12918, 45.92581], [6.13927, 45.91502], [6.13788, 45.91256], [6.14458, 45.9062], [6.15593, 45.88278], [6.14062, 45.88354]]]]","Type Studio meublé à louer sur ANNECY, disponible.
Appartement de 28 M² environ, meublé, situé entre le Palais de justice et le lycée Berthollet, au 5ème étage avec ascenseur, pièce
principale avec grand placard, kitchenette équipée, salle de bain avec baignoire, meuble-vasque, WC et radiateur sèche-
serviettes, chauffage individuel électrique.",STUDIO,Appartement à louer,"['1 pièce', '28,7 m²', '5ème étage']",665.0,seloger,255JICRNQJNE,1.0,,28.7,5.0,1 pièce,,"28,7 m²",5ème étage,,,,,6.125850607783897,45.89080300463276,23.0
,2025-11-02 16:35:09.946000+00:00,Annecy,74000,FRA,Point,"[6.12681, 45.8982]","Charmant appartement T2 à louer à Annecy, idéalement situé en centre-ville. Dans la vieille ville ce logement de 35,97 m² en bon état offre une oièce de vie, une chambre confortable et une cuisine fonctionnelle. N'hésitez pas à contacter notre agence pour avoir plus d'informations.
Disponible début novembre 2025.
Loyer hors charges : 700.96euros
Provision de charges : 85euros
Dépôt de garantie : 1401.92euros
Frais d'agence : 467.61 euros ( 359.70 euros visite, constitution dossier, rédaction de bail et 107.91 euros pour réalisation d'état des lieux entrée).",Appartement T2 Meublé à louer,Appartement à louer,"['2 pièces', '1 chambre', '36 m²']",871.0,seloger,25XIF74JHDPC,2.0,1.0,36.0,,2 pièces,1 chambre,36 m²,,,,,,6.12681,45.8982,24.0
