creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,livingSpace,numberOfFloors,fact_numberOfRooms,fact_livingSpace,fact_numberOfFloors,numberOfBedrooms,fact_numberOfBedrooms,availability,fact_availability,plotSpace,fact_plotSpace,lon,lat,price_m2
2024-08-07 08:42:00+00:00,2025-11-24 19:10:18.303000+00:00,Marseille 8ème,13008,FRA,MultiPolygon,"[[[[5.40225, 43.17592], [5.40057, 43.17517], [5.39988, 43.17586], [5.40235, 43.17673], [5.40225, 43.17592]]], [[[5.3847, 43.17365], [5.38658, 43.17399], [5.38137, 43.17475], [5.38159, 43.17626], [5.3776, 43.17573], [5.37531, 43.17707], [5.37289, 43.17692], [5.37176, 43.17946], [5.37506, 43.17827], [5.37486, 43.1795], [5.37758, 43.17928], [5.38066, 43.18083], [5.38189, 43.17956], [5.38445, 43.17949], [5.38388, 43.17857], [5.3864, 43.17834], [5.38642, 43.17917], [5.39751, 43.17477], [5.39869, 43.17373], [5.39782, 43.173], [5.38639, 43.17261], [5.3847, 43.17365]]], [[[5.38898, 43.18535], [5.38706, 43.18598], [5.38349, 43.18746], [5.3813, 43.19015], [5.38534, 43.18909], [5.3844, 43.18811], [5.38695, 43.18838], [5.39155, 43.18616], [5.38898, 43.18535]]], [[[5.36284, 43.19997], [5.36703, 43.19718], [5.37165, 43.19387], [5.36221, 43.19686], [5.36139, 43.19875], [5.35856, 43.1997], [5.36284, 43.19997]]], [[[5.22884, 43.19913], [5.23143, 43.1988], [5.22875, 43.1976], [5.22884, 43.19913]]], [[[5.35835, 43.20035], [5.35848, 43.19939], [5.35664, 43.19961], [5.35521, 43.20133], [5.35835, 43.20035]]], [[[5.3378, 43.21286], [5.33972, 43.21162], [5.34007, 43.20913], [5.33837, 43.2079], [5.32855, 43.2124], [5.3378, 43.21286]]], [[[5.32505, 43.21369], [5.32555, 43.21497], [5.32778, 43.21405], [5.32505, 43.21369]]], [[[5.35335, 43.23226], [5.35311, 43.2331], [5.35595, 43.23301], [5.35957, 43.23554], [5.36235, 43.23986], [5.36179, 43.24222], [5.36372, 43.24638], [5.3631, 43.24338], [5.36488, 43.24266], [5.36809, 43.24409], [5.36451, 43.24573], [5.3679, 43.24503], [5.3695, 43.24633], [5.37038, 43.2447], [5.37336, 43.24585], [5.37308, 43.25149], [5.37226, 43.25226], [5.37395, 43.25294], [5.37371, 43.25464], [5.3719, 43.25439], [5.37303, 43.25587], [5.3746, 43.25547], [5.37568, 43.2583], [5.37386, 43.25992], [5.3726, 43.25903], [5.3715, 43.25995], [5.37241, 43.26124], [5.37048, 43.26174], [5.37038, 43.26377], [5.36816, 43.26299], [5.36864, 43.26673], [5.36927, 43.26591], [5.37151, 43.26633], [5.36884, 43.26829], [5.36761, 43.26612], [5.368, 43.26831], [5.36955, 43.26891], [5.37262, 43.26782], [5.37419, 43.27962], [5.37648, 43.27919], [5.37858, 43.28108], [5.38874, 43.28315], [5.39911, 43.27757], [5.39922, 43.27305], [5.40154, 43.26969], [5.3974, 43.26756], [5.39393, 43.26788], [5.39911, 43.25872], [5.39695, 43.25809], [5.39935, 43.25465], [5.39456, 43.25338], [5.39698, 43.24909], [5.39693, 43.24741], [5.39489, 43.24628], [5.39613, 43.24461], [5.39004, 43.24153], [5.39277, 43.23976], [5.39128, 43.23809], [5.39194, 43.23497], [5.38955, 43.23303], [5.38146, 43.232], [5.38185, 43.22705], [5.37944, 43.22589], [5.37843, 43.22343], [5.38363, 43.22339], [5.38156, 43.20972], [5.37994, 43.21065], [5.37278, 43.20847], [5.37204, 43.20967], [5.37019, 43.2076], [5.36322, 43.20731], [5.36156, 43.20966], [5.35706, 43.20839], [5.3523, 43.21015], [5.35361, 43.21249], [5.35088, 43.21115], [5.34724, 43.21303], [5.34481, 43.21216], [5.34058, 43.21391], [5.3371, 43.2136], [5.33608, 43.21498], [5.34294, 43.21462], [5.34247, 43.21673], [5.34488, 43.21705], [5.34487, 43.21566], [5.34638, 43.21544], [5.34485, 43.2218], [5.34604, 43.22449], [5.34829, 43.2252], [5.34657, 43.22623], [5.34846, 43.22831], [5.34935, 43.22895], [5.3479, 43.22957], [5.34989, 43.23199], [5.35253, 43.23344], [5.35335, 43.23226]]], [[[5.3721, 43.2524], [5.37226, 43.25226], [5.37065, 43.2516], [5.3721, 43.2524]]]]","T2 meublé de standing – Marseille 13008 (Proximité Plages)

Superbe T2 meublé sans vis-à-vis, situé au 2 € étage sur 5 d'une résidence récente, sécurisée et haut de gamme avec ascenseur, gardien et vidéosurveillance.
Appartement lumineux, exposé plein soleil, avec vue mer et terrasse de 10 m².

État général : Très bon état

Agencement :

Séjour spacieux ouvrant sur la terrasse

Cuisine ouverte aménagée et entièrement équipée : hotte, plaques, four, micro-ondes, réfrigérateur, congélateur, lave-vaisselle, vaisselle complète

1 chambre

Salle de bain avec lave-linge, sèche-linge et WC

WC indépendant

Terrasse sans vis-à-vis 
Garage privatif en sous-sol

Mobilier et confort :

Mobilier complet : lit 2 places, canapé convertible, table, télévision, vaisselle, linge de maison

Placards intégrés

Chauffage collectif + climatisation réversible

Résidence fermée avec vidéosurveillance et gardien

Sols : carrelage

Vue mer, appartement lumineux et ensoleillé

Environnement :

Situation idéale à deux pas des plages, des commerces, du bus et du Vieux-Port.

Conditions de location :

Message du propriétaire :

Appartement de luxe, entièrement équipé, avec des meubles de qualité. Loyer: 1550 € + 200 € de provisions de charges - Toutes nos annonces sur gitimmo - merci de mettre votre n°de téléphone afin d'être contacté au plus vite - Vous pouvez passer directectement au 3 Rue Dragon 13006 Marseille du Lundi au vendredi de 9h30 à 12h30 et de 14h à 18h30 et le samedi de 10h à 13h.. Forfait: 450€",À propos de ce bien,Appartement à louer,"['2 pièces', '1 chambre', '53 m²']",1750.0,seloger,24AC4YQ76U6F,2.0,53.0,,2 pièces,53 m²,,1.0,1 chambre,,,,,5.374977951044883,43.23782879940649,33.0
2025-12-05 09:32:00+00:00,2025-12-08 17:20:16.881000+00:00,Marseille 6ème,13006,FRA,MultiPolygon,"[[[[5.37327, 43.29127], [5.37357, 43.29059], [5.37373, 43.29022], [5.3725, 43.2901], [5.37258, 43.28993], [5.37286, 43.28927], [5.3731, 43.28868], [5.37244, 43.28855], [5.37305, 43.28707], [5.37307, 43.28702], [5.37308, 43.28698], [5.3731, 43.28695], [5.37322, 43.28666], [5.37328, 43.28652], [5.37322, 43.2865], [5.3732, 43.2865], [5.37306, 43.28647], [5.37305, 43.28646], [5.37265, 43.28638], [5.37273, 43.28619], [5.37283, 43.28595], [5.37292, 43.28573], [5.37255, 43.28561], [5.37224, 43.28547], [5.3722, 43.28556], [5.37217, 43.2856], [5.37208, 43.28568], [5.3719, 43.28583], [5.37182, 43.28589], [5.37179, 43.2859], [5.37175, 43.28592], [5.37172, 43.28592], [5.37164, 43.28591], [5.37159, 43.28589], [5.37145, 43.28578], [5.37121, 43.28563], [5.37117, 43.28561], [5.37109, 43.2856], [5.37105, 43.2856], [5.37101, 43.28561], [5.37095, 43.28566], [5.37086, 43.28572], [5.37065, 43.28594], [5.37056, 43.28605], [5.3705, 43.2861], [5.37042, 43.28613], [5.37038, 43.28614], [5.37023, 43.28613], [5.37022, 43.28615], [5.37017, 43.28626], [5.37012, 43.28635], [5.37007, 43.28655], [5.37003, 43.28675], [5.37002, 43.28693], [5.37002, 43.28711], [5.37006, 43.28752], [5.37009, 43.28769], [5.3701, 43.28776], [5.37014, 43.28787], [5.37037, 43.28835], [5.37051, 43.2886], [5.37068, 43.28882], [5.37095, 43.28917], [5.37097, 43.2892], [5.37097, 43.28923], [5.37118, 43.28967], [5.37122, 43.28968], [5.37122, 43.28969], [5.3713, 43.28966], [5.37137, 43.28965], [5.37149, 43.28963], [5.37157, 43.28957], [5.37157, 43.28991], [5.3716, 43.29001], [5.37162, 43.29008], [5.37181, 43.29044], [5.37185, 43.29049], [5.37207, 43.29072], [5.37201, 43.29079], [5.37201, 43.29083], [5.37204, 43.29091], [5.37214, 43.29097], [5.37226, 43.29097], [5.37229, 43.29101], [5.37233, 43.29104], [5.37237, 43.29106], [5.37249, 43.29109], [5.37327, 43.29127]]]]","GRIMAL IMMOBILIER vous propose en location cet appartement de type 2 de 37m2 en duplex dans le 6e arrondissement de Marseille (13006). 
 Dasn un immeuble ancien en 5e et dernier étage sans ascenseur.
 Il se décompose comme suit : Au premier niveau la pièce à vivre avec une cuisine entioèrement aménagée et équipée (four, frigo, plaque, lave vaisselle, lave linge, climatisaiton). 
 Au second niveau, la suite parentatle avec chambre, salle d'eau et rangment. Et un WC séparé. 
  
 L'appartement dispose de double vitrage et est exposé nord ouest ave une vue dégagée sur le aprc Pierre Puget.
  
 Location meublée 12 mois avec reconduction tacite
 Loyer mensuel 790€ (750€ nu + 40€ de provisions sur charge)
 Dépôt de garantie 750€
 Honoraires part locataire : 481€ dont 111€ d'état des lieux
  
 Disponibilité immédiate ! Contactez-nous ou rdv",T2 duplex 13006 dernier étage,Appartement à louer,"['2 pièces', '1 chambre', '37 m²', 'Étage 5/5']",790.0,seloger,258VY19LLI6K,2.0,37.0,55.0,2 pièces,37 m²,Étage 5/5,1.0,1 chambre,,,,,5.371784441553967,43.288057638361614,21.0
2025-09-17 16:52:00+00:00,2025-12-09 18:16:11.153000+00:00,Marseille 7ème,13007,FRA,Point,"[5.356356, 43.289983]","Secteur Catalans - Appartement T1 de 24m² en rez-de-chaussée situé au 114 avenue de la Corse dans le 7e arrondissement de Marseille.

Cet appartement en excellent état se compose : d'une pièce à vivre et d'une cuisine semi équipée (hotte, plaques) ainsi qu'une salle d'eau avec wc. Fenêtres sécurisées. 

A 3 minutes à pied des arrêts de bus (54,81,83). L'appartement se situe en face de la plage des catalans et de nombreux commerces (boulangerie,primeur,alimentation supermarchés) et de restaurants.

L'immeuble dispose d'un local pour les vélos réservé aux occupants.

Prévoir la taxe pour l'enlèvement des ordures ménagère en plus du loyer de 12 euros/ mois.

Visite vidéo disponible sur cette annonce ou en copiant ce lien : 

Appartement avec un Diagnostic de Performance Énergétique classe E : Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 510 euros et 740 euros par an. Prix moyens des énergies indexés sur les années 2021,2022,2023 (abonnements compris).

Chauffage et eau chaude électrique individuelle.

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 

IMPORTANT : Pour toute demande d'information ou pour déposer votre dossier, merci de nous envoyer un mail depuis l'annonce . Vous recevrez alors un formulaire à remplir. A réception, nous ne manquerons pas de revenir vers vous.

Le gestionnaire de cet appartement est Julien.",Appartement,Appartement à louer,"['1 pièce', '23,6 m²', 'RDC']",550.0,seloger,25AY3JAXZX68,1.0,23.6,,1 pièce,"23,6 m²",RDC,,,,,,,5.356356,43.289983,23.0
2025-11-06 00:54:00+00:00,2025-12-07 01:01:23.880000+00:00,Marseille 8ème,13008,FRA,Point,"[5.389811, 43.281188]","Idéalement situé dans le secteur Turcat Méry - Rouet, dans un immeuble récent sécurisé et au 4ème étage, bel appartement traversant T3 meublé avec terrasse côté Ouest. Il se compose d'une belle pièce de vie avec cuisine ouverte récente, 2 chambres côté Est au calme, une salle de bains et un wc séparé. Chauffage et climatisation compris dans les charges. Tous commerces et marché du Prado à proximité, transports bus et métro à quelques mètres, et l'accès rapides aux axes autoroutiers
Surface habitable 65,39 m², location meublée, honoraires de visite et constitution de dossier charge locataire 850,07 euros, dépôt de garantie 2 460 euros, charges locatives mensuelles 140 euros.

Annonce publiée par Laurent Boulay (EI) votre agent commercial en immobilier LMDimmobilier à Marseille, 13007 immatriculé au RSAC de sous le n°534 918 511 . Consultez nos tarifs sur le site LMDimmobilier.

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",Location T3 meublé avec terrasse,Appartement à louer,"['3 pièces', '2 chambres', '65,4 m²', 'Étage 4/8']",1370.0,seloger,255U7KJSM694,3.0,65.4,48.0,3 pièces,"65,4 m²",Étage 4/8,2.0,2 chambres,,,,,5.389811,43.281188,21.0
2025-06-30 17:42:00+00:00,2025-11-24 21:36:19.492000+00:00,Marseille 3ème,13003,FRA,MultiPolygon,"[[[[5.37065, 43.31455], [5.37163, 43.31481], [5.37188, 43.31486], [5.37202, 43.31488], [5.37219, 43.31489], [5.37228, 43.31489], [5.37239, 43.31488], [5.37248, 43.31487], [5.37269, 43.31478], [5.37274, 43.31476], [5.37278, 43.31474], [5.37313, 43.31454], [5.37336, 43.31439], [5.37519, 43.31316], [5.37588, 43.31271], [5.37597, 43.31266], [5.37604, 43.3126], [5.37603, 43.3126], [5.37593, 43.31255], [5.37496, 43.31211], [5.37491, 43.31216], [5.3749, 43.31217], [5.37478, 43.31228], [5.37337, 43.31159], [5.37267, 43.31127], [5.37228, 43.31188], [5.3722, 43.312], [5.37212, 43.31212], [5.37142, 43.31321], [5.37125, 43.31347], [5.37112, 43.31367], [5.37111, 43.31368], [5.37061, 43.31446], [5.37057, 43.31453], [5.37065, 43.31455]]]]","Dans cette colocation, deux chambres avec salle de bains privative sont disponible, les 2 autres chambres sont occupées par 2 étudiantes de 21 et 25 ans.
1° Chambre numérotée 3 et 2° chambres numérotée 4, sur le plan figurant dans les photos.
Caractéristiques :
La colocation se compose de :
4 chambres spacieuses et lumineuses, dont 2 avec salle de bains privative.
Équipements de l'appartement en colocation :
Cuisine équipée (lave-vaisselle, four, micro-ondes, réfrigérateur-Congélateur, tous ustensiles de cuisine et de cuisson), salle de bains commune, machine à laver le linge, nombreux rangements, climatisation individuelle dans chaque chambre. 2 Toilettes.
Situation Geographique:
Situé à proximité immédiate de l'hôpital européen, des transports en commun (bus, tramway, métro), des universités (Thiers, Droit, Sciences) et du centre commercial Les Terrasses du Port, de la gare St Charles.

Les + de cette colocation:
- Appartement refait à neuf
- Climatisation individuelle par chambre
- Proximité immédiate du quartier des affaires ( Les Docks )
- Proximité immédiate du MuCEM et du centre commercial '' Les Terrasse du port''

Loyers:
Chambres avec salle de bains privative : 625 euros CC
Honoraires d'agence : 303 euros
Pour gagner du temps et obtenir la chambre, réalisez gratuitement votre dossier locatif sur :


Pour visiter et vous accompagner dans votre projet, contactez
JEAN-GERARD PERSOGLIO, ou par courriel à :


Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr 

DPE 27Kwh/m2/An Classification en C / GES 19 Kg Co2/M3/An Classification en C
Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 950 et 1330 euros indexées aux années 2021, 2022 et 2023.
Pour visiter et vous accompagner dans votre projet, contactez JEAN-GERARD PERSOGLIO, ou, par courriel à .
Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée.
Cette présente annonce a été rédigée sous la responsabilité éditoriale de JEAN-GERARD PERSOGLIO agissant en qualité de conseiller immobilier indépendant sous portage salarial auprès de SAS PROPRIETES PRIVEES, au capital de 44 920 euros, ZAC LE CHÊNE FERRÉ - 44 ALLÉE DES CINQ CONTINENTS 44120 VERTOU; SIRET 487 624 777 00040, RCS Nantes. Carte Professionnelle Transactions sur immeubles et fonds de commerce (T) et Gestion immobilière (G) n°CPI 4401 2016 000 010 388 délivrée par la CCI Nantes - Saint Nazaire. Compte séquestre n°30932508467 BPA SAINT-SEBASTIEN-SUR-LOIRE (44230). Garantie GALIAN-SMABTP - 89 rue de la Boétie, 75008 Paris - n°28137 J pour 2 000 000 euros pour T et 120 000 euros pour G. Assurance responsabilité civile professionnelle par GALIAN-SMABTP n° de police 28137.J

Mandat réf : 411918 - Le professionnel garantit et sécurise votre projet immobilier.",5 pièces,Appartement à louer,"['5 pièces', '4 chambres', '92 m²', 'Étage 2/4']",625.0,seloger,25W57CA54BGJ,5.0,92.0,24.0,5 pièces,92 m²,Étage 2/4,4.0,4 chambres,,,,,5.373057279480132,43.31319730243551,7.0
2025-12-09 20:51:00+00:00,2025-12-09 20:56:11.512000+00:00,Marseille 1er,13001,FRA,MultiPolygon,"[[[[5.37729, 43.29222], [5.37214, 43.29097], [5.37108, 43.29344], [5.37442, 43.29528], [5.37161, 43.29939], [5.37433, 43.29966], [5.37489, 43.30161], [5.3905, 43.30939], [5.39344, 43.30595], [5.39445, 43.30204], [5.38875, 43.30021], [5.38556, 43.29429], [5.38149, 43.29609], [5.38232, 43.29348], [5.37729, 43.29222]]]]","Quartier Réformés / Longchamp, situé au 4 ème et dernier étage d'un immeuble en angle de rue, offrant une jolie vue sur l'église des Reformés . Appartement de 57 m2 comprenant une entrée , un séjour ( canapé convertible.. ), une cuisine indépendante ( plaque , four, hotte, réfrigérateur, vaisselles ..), une chambre de 14,6 m2 ( lit 140x190 m + chevets..) , une 2 ème chambre ( bureau ) de 9,60m2 avec dressing / buanderie ( lave - linge, rangements ..) . Une vaste salle de bains, wc séparés,.En parfait état, mobilier et electroménager , double vitrage, chauffage à inertie. Au pied de l'immeuble: Tramway / metro , tous commerces.. à deux pas de la gare st Charles. Loyer : 855€ HC + 70 € de charges .Bail 1 an renouvelable. Libre le 20/12/2025",T3 aux Réformés,Appartement à louer,"['3 pièces', '2 chambres', '57 m²', 'Étage 4/4']",925.0,seloger,25ZQ4KH3U14Y,3.0,57.0,44.0,3 pièces,57 m²,Étage 4/4,2.0,2 chambres,,,,,5.38263068299967,43.30006527668412,16.0
2025-12-05 11:12:00+00:00,2025-12-05 11:15:08.363000+00:00,Marseille 9ème,13009,FRA,Point,"[5.40260933008821, 43.246382431314]","Magnifique maison de ville R+1, Très grand séjour avec cuisine équipée ouverte, cellier et WC.
À l'étage deux grandes chambres, une de 14 M2 et une de 18 M2 !!
Petit rue très calme avec peu de passage voiture mais à deux pas des commerces et transports en commun.
À VOIR  !! RARE DANS CE QUARTIER",MAISON DE VILLE MAZARGUES,Maison de ville à louer,"['3 pièces', '2 chambres', '110 m²']",1200.0,seloger,25SNHJQI5XPE,3.0,110.0,,3 pièces,110 m²,,2.0,2 chambres,,,,,5.40260933008821,43.246382431314,11.0
2025-12-09 12:40:00+00:00,2025-12-09 12:46:06.682000+00:00,Marseille 6ème,13006,FRA,Point,"[5.378776, 43.281426]","T2 Meublé HAUT- BRETEUIL - L'agence Prado immobilier vous propose à la location au 215 rue Breteuil au 4ème étage avec ascenseur un appartement meublé de 32,38m².

L'appartement est composé d'un séjour avec coin nuit, d'une cuisine séparée et d'une salle d'eau avec WC et d'un balcon.
L'appartement dispose d'une clim et de double vitrage. 
 Loyer de 707,00 euros par mois charges comprises dont 72,00 euros par mois de provision pour charges (soumis à la régularisation annuelle). 
 Les honoraires charge locataire sont de 420,00 euros ( soit 12,97 euros/m² ) dont 97,00 euros pour état des lieux ( soit 3,00 euros/m² ). 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 530 et 790 euros. Prix moyens des énergies indexés en 2021.",Appartement,Appartement à louer,"['1 pièce', '32,4 m²', '4ème étage', 'dès le 06/01/2026']",707.0,seloger,25LT655G4A1K,1.0,32.4,4.0,1 pièce,"32,4 m²",4ème étage,,,dès le 06/01/2026,dès le 06/01/2026,,,5.378776,43.281426,22.0
2025-11-24 11:37:00+00:00,2025-11-24 11:45:10.158000+00:00,Marseille 4ème,13004,FRA,MultiPolygon,"[[[[5.38908, 43.30031], [5.3907, 43.30082], [5.39132, 43.30101], [5.39258, 43.30143], [5.39267, 43.30146], [5.39277, 43.30149], [5.39356, 43.30175], [5.39445, 43.30204], [5.39499, 43.3022], [5.3951, 43.30224], [5.39512, 43.30225], [5.39544, 43.30237], [5.396, 43.30257], [5.39633, 43.30268], [5.39638, 43.3027], [5.39649, 43.30274], [5.39655, 43.30271], [5.39684, 43.30251], [5.39741, 43.30213], [5.39742, 43.3021], [5.39742, 43.30208], [5.39747, 43.30177], [5.39749, 43.3017], [5.39751, 43.3014], [5.39765, 43.29998], [5.39769, 43.29966], [5.39713, 43.29961], [5.39671, 43.29958], [5.39658, 43.29958], [5.39645, 43.29957], [5.39629, 43.29955], [5.39609, 43.29952], [5.39587, 43.29949], [5.39543, 43.29942], [5.39505, 43.29936], [5.3947, 43.2993], [5.39421, 43.29924], [5.39312, 43.29911], [5.39306, 43.2991], [5.39198, 43.29899], [5.39166, 43.29894], [5.39138, 43.29888], [5.39127, 43.29883], [5.39125, 43.29882], [5.39118, 43.2988], [5.3909, 43.2988], [5.39049, 43.29881], [5.39014, 43.29882], [5.38963, 43.29885], [5.38905, 43.2989], [5.38907, 43.29951], [5.38908, 43.30031]]]]","Llinares Immobilier vous propose: LE FOCH, un appartement T2 de 47m2 complètement rénové offrant des espaces de vie confortables et fonctionnels. Il dispose d'un agencement idéal pour y accueillir une jeune vie de famille. Entièrement meublé, vous serez séduits par un salon accueillant, une cuisine neuve avec tous les équipements nécessaires, une chambre lumineuse et spacieuse ainsi qu'une coquette salle d'eau. Cet appartement traversant au 4e étage dispose de deux balcons pour une double exposition et une luminosité maximale. Sa localisation est un atout majeur : idéalement situé au coeur du 4e arrondissement de Marseille, à proximité de tous les commerces de quartier, restaurants, cafés et transports en commun. Un parking public se trouve à proximité pour faciliter votre stationnement. 
Disponible immédiatement.

Contact Alexandre MORELLI : 
Attestation collaborateur ADC13102022000000512
RCP 62215714

Informations LOI ALUR :
- Charges : 140€ (eau froide, chauffage collectif, ascenseur, entretien des parties communes)
- Honoraires locataire : 661€ TTC
- Dont honoraires état des lieux : 141€ TTC
- Dépôt de garantie : 1 480€
- Surface (arrondie) : 47 m²

- Classe énergie D et classe climat D
- Montant moyen estimé des dépenses annuelles d'énergie pour un usage standard basés sur les prix de l'énergie de 2021 entre 570€ et 800€
- Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 

Propriétaires à Marseille, Llinares Immobilier, professionnel de la gestion locative, vous garantit un service fiable et personnalisé.",LE FOCH - Appartement T2 de 47 m2 Meublé + 2 Balcons - 13004,Appartement à louer,"['2 pièces', '1 chambre', '47 m²', '4ème étage']",920.0,seloger,25H7UU21VE1W,2.0,47.0,4.0,2 pièces,47 m²,4ème étage,1.0,1 chambre,,,,,5.393741612210604,43.30047164637848,20.0
2025-12-05 17:07:00+00:00,2025-12-05 17:11:09.804000+00:00,Marseille 4ème,13004,FRA,MultiPolygon,"[[[[5.40434, 43.30336], [5.40411, 43.30333], [5.40409, 43.30333], [5.40392, 43.30331], [5.40355, 43.30326], [5.40349, 43.30326], [5.40313, 43.30321], [5.40244, 43.30312], [5.40244, 43.30304], [5.40245, 43.30295], [5.40248, 43.30264], [5.40253, 43.30224], [5.40256, 43.30208], [5.40257, 43.302], [5.40258, 43.30194], [5.40257, 43.30191], [5.40257, 43.30187], [5.40254, 43.30184], [5.40251, 43.30182], [5.40247, 43.30181], [5.40237, 43.30179], [5.40213, 43.30177], [5.40214, 43.30168], [5.40219, 43.30128], [5.40219, 43.30122], [5.40171, 43.30119], [5.40104, 43.30115], [5.40078, 43.30114], [5.40077, 43.30121], [5.40075, 43.30134], [5.40074, 43.30142], [5.40073, 43.3015], [5.40072, 43.30157], [5.40071, 43.30163], [5.40071, 43.3017], [5.40064, 43.30174], [5.4006, 43.30178], [5.40057, 43.30185], [5.40054, 43.30193], [5.40053, 43.30199], [5.40054, 43.30209], [5.40055, 43.30227], [5.40056, 43.30235], [5.40058, 43.30256], [5.40061, 43.30282], [5.40062, 43.30288], [5.40063, 43.30293], [5.4007, 43.30328], [5.40075, 43.30356], [5.40077, 43.30368], [5.4008, 43.30389], [5.40089, 43.30434], [5.40088, 43.30454], [5.40087, 43.30485], [5.40084, 43.30533], [5.40082, 43.30572], [5.40079, 43.30616], [5.40081, 43.30642], [5.40082, 43.3065], [5.40083, 43.30655], [5.40084, 43.30657], [5.40086, 43.30661], [5.401, 43.30655], [5.40181, 43.30628], [5.40198, 43.30654], [5.402, 43.30656], [5.40207, 43.30652], [5.40252, 43.30618], [5.40272, 43.30602], [5.40291, 43.30584], [5.40317, 43.30556], [5.40346, 43.30588], [5.40349, 43.3058], [5.4037, 43.30535], [5.40393, 43.30485], [5.40402, 43.30457], [5.40406, 43.30446], [5.4042, 43.30411], [5.40423, 43.30405], [5.40436, 43.30373], [5.40448, 43.30344], [5.40451, 43.30338], [5.40434, 43.30336]]]]","Location appartement de type 1 situé au 6ème étage Bd F.Duparc 13004 Marseille.
Logement clair et lumineux, vue dégagée avec un balcon exposition ouest. Ce bien est composé d'un hall, d'une pièce principale, d'une cuisine, une salle d'eau, un wc et une cave.
Facile d'accès avec proximité des axes autoroutiers, et trabsports en commun métro Chartreux.",Appartement,Appartement à louer,"['1 pièce', '32 m²', '6ème étage']",505.0,seloger,25A7NJ17NEWA,1.0,32.0,6.0,1 pièce,32 m²,6ème étage,,,,,,,5.4021043171510295,43.303971077242,16.0
2025-11-29 03:12:00+00:00,2025-11-29 03:21:15.212000+00:00,Marseille 4ème,13004,FRA,MultiPolygon,"[[[[5.40448, 43.30235], [5.40451, 43.30338], [5.40346, 43.30588], [5.40434, 43.3073], [5.40723, 43.30686], [5.4067, 43.30529], [5.40767, 43.30505], [5.40793, 43.30461], [5.40717, 43.30389], [5.40773, 43.3038], [5.40677, 43.30204], [5.40556, 43.30203], [5.4055, 43.30241], [5.40448, 43.30235]]]]","DISPONIBLE À PARTIR DE 28/11/2025
AVAILABLE FROM 28/11/2025 

COLOCATION

FR Comment cela fonctionne?
Spacest est une plateforme en ligne de location à moyen et long terme. Nous vérifions que tous les appartements et que les photos sont récentes et fiables, vous pouvez donc louer votre logement en ligne en toute confiance.
Pour réserver en ligne, suivez le lien ci-dessus et cliquez sur 'Louer maintenant'.
Si vous avez besoin d'aide, contactez-nous et nous vous aiderons.

Studio disponible à Marseille 
L'appartement a une surface totale de 23 mètres carrés.
Dans l'appartement il n'y a qu'une salle de bain
L'appartement peut accueillir jusqu'à 3 locataires.
L'appartement est meublé et dispose des services suivants : 
wifi, shower, garden, terrace, equipped kitchen, guest allowed, smart tv
Il est important de noter que les services publics sont inclus dans le prix du loyer.
Lorsque vous réservez à travers le site de l'agence, vous devez payer des frais d'agence, qui seront calculés en fonction de la durée de la réservation

[ENG] How does Spacest work?
Spacest is an online platform for medium-long term rentals that was created as a guarantee for the tenant: we check all the apartments and the photos are recent and reliable so you can book online with peace of mind to avoid someone else doing it before you.
To book online, follow the link above and click on 'rent now'.
If you need help, contact us and we will help you.

Available studio in Marseille 
The apartment has a total area of 23 square meters.
There's only one bathroom in the apartment
The apartment can accommodate up to 3 tenants.
The apartment is furnished and there are following amenities: 
wifi, shower, garden, terrace, equipped kitchen, guest allowed, smart tv
Please note that utilities are included in the rental price.
When booking through the agency's website, you must pay an agency fee, which will be calculated based on the duration of the booking.",Studio Blancarde 6,Appartement à louer,"['1 pièce', '23 m²', '2ème étage']",1500.0,seloger,25GWFW7RC3CM,1.0,23.0,2.0,1 pièce,23 m²,2ème étage,,,,,,,5.405659916030448,43.304727380940975,65.0
